micro_hab_data_tbl_id,location_table_id,transect_code,fish_data_id,date,count,species,fl_mm,dist_to_bottom,depth,focal_velocity,velocity,surface_turbidity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,channel_geomorphic_unit,date_format_raw
9195,269,18.3,,2002-05-20,0,,,,0.53,,0.99,50,0,0,90,10,0,0,100,0,0,0,0,0,0,100,riffle,yyyy-mm-dd
9196,269,18.4,,2002-05-20,0,,,,0.57,,1.51,50,0,0,20,70,10,0,100,0,0,0,0,50,0,50,riffle,yyyy-mm-dd
9197,269,21.1,,2002-05-20,0,,,,0.08,,0,0,0,100,0,0,0,0,20,40,40,0,0,0,0,100,riffle,yyyy-mm-dd
9198,269,21.2,,2002-05-20,0,,,,0.48,,0,0,0,80,20,0,0,0,40,10,50,0,0,0,0,100,riffle,yyyy-mm-dd
9199,269,21.3,,2002-05-20,0,,,,0.42,,2.35,25,0,0,30,70,0,0,70,20,10,0,0,50,0,50,riffle,yyyy-mm-dd
9200,269,21.4,,2002-05-20,0,,,,0.45,,2.52,75,0,0,20,80,0,0,100,0,0,0,0,90,0,10,riffle,yyyy-mm-dd
9201,269,24.1,,2002-05-20,0,,,,0.32,,0,0,0,100,0,0,0,0,80,20,0,0,0,0,0,100,riffle,yyyy-mm-dd
9202,269,24.2,,2002-05-20,0,,,,0.43,,0.83,50,0,10,90,0,0,0,80,20,0,0,0,80,0,20,riffle,yyyy-mm-dd
9203,269,24.3,,2002-05-20,0,,,,0.45,,2.29,100,0,0,50,50,0,0,100,0,0,0,0,90,0,10,riffle,yyyy-mm-dd
9204,269,24.4,,2002-05-20,0,,,,0.45,,1.58,100,0,0,30,70,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
9205,270,0.1,,2002-05-20,0,,,,0.08,,0.71,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9206,270,0.2,,2002-05-20,0,,,,0.2,,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9207,270,0.3,,2002-05-20,0,,,,0.46,,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9208,270,0.4,,2002-05-20,0,,,,0.66,,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9209,270,3.1,,2002-05-20,0,,,,0.1,,0,0,0,0,10,15,75,0,100,0,0,0,0,0,100,0,pool,yyyy-mm-dd
9210,270,3.2,,2002-05-20,0,,,,0.3,,0,0,0,0,0,80,20,0,60,0,40,0,0,100,0,0,pool,yyyy-mm-dd
9211,270,3.3,,2002-05-20,0,,,,0.61,,0,0,0,0,0,25,75,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9212,270,3.4,,2002-05-20,0,,,,0.66,,0,0,0,0,0,20,80,0,40,0,0,60,0,100,0,0,pool,yyyy-mm-dd
9213,270,6.1,,2002-05-20,0,,,,0.08,,0,0,0,10,80,10,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9214,270,6.2,,2002-05-20,0,,,,0.12,,0,0,0,0,80,20,0,0,60,0,40,0,0,0,100,0,pool,yyyy-mm-dd
9215,270,6.3,,2002-05-20,0,,,,0.44,,0,0,0,0,10,80,10,0,70,0,30,0,0,100,0,0,pool,yyyy-mm-dd
9216,270,6.4,,2002-05-20,0,,,,0.55,,0,0,0,0,0,40,60,0,90,0,10,0,0,100,0,0,pool,yyyy-mm-dd
9217,270,9.1,,2002-05-20,0,,,,0.14,,0,0,0,80,10,10,0,0,90,10,0,0,0,50,50,0,pool,yyyy-mm-dd
9218,270,9.2,,2002-05-20,0,,,,0.35,,0,0,0,0,80,20,0,0,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
9219,270,9.3,,2002-05-20,0,,,,0.54,,0,0,0,0,20,80,0,0,80,0,0,20,0,100,0,0,pool,yyyy-mm-dd
9220,270,9.4,,2002-05-20,0,,,,0.66,,0,0,0,0,10,70,20,0,70,0,0,30,0,100,0,0,pool,yyyy-mm-dd
9221,270,12.1,,2002-05-20,0,,,,0.12,,0,0,0,50,30,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9222,270,12.2,,2002-05-20,0,,,,0.28,,0,0,0,0,85,15,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9223,270,12.3,,2002-05-20,0,,,,0.36,,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9224,270,12.4,,2002-05-20,0,,,,0.49,,0,0,0,40,10,10,40,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9225,270,15.1,,2002-05-20,0,,,,0.12,,0,0,0,20,20,60,0,0,85,15,0,0,0,100,0,0,pool,yyyy-mm-dd
9226,270,15.2,,2002-05-20,0,,,,0.3,,0,0,0,10,30,60,0,0,75,25,0,0,0,100,0,0,pool,yyyy-mm-dd
9227,270,15.3,,2002-05-20,0,,,,0.52,,0,0,0,0,10,80,10,0,40,0,0,60,0,100,0,0,pool,yyyy-mm-dd
9228,270,15.4,,2002-05-20,0,,,,0.56,,0,0,0,0,40,20,40,0,50,0,0,50,0,100,0,0,pool,yyyy-mm-dd
9229,270,18.1,,2002-05-20,0,,,,0.04,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9230,270,18.2,,2002-05-20,0,,,,0.22,,0,0,0,15,0,70,15,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9231,270,18.3,,2002-05-20,0,,,,0.37,,0,0,0,0,0,10,90,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9232,270,18.4,,2002-05-20,0,,,,0.5,,0,0,0,0,0,10,90,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9233,270,21.1,,2002-05-20,0,,,,0.05,,0,0,0,30,60,10,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9234,270,21.2,,2002-05-20,0,,,,0.16,,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9235,270,21.3,,2002-05-20,0,,,,0.36,,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9236,270,21.4,,2002-05-20,0,,,,0.48,,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9237,270,24.1,,2002-05-20,0,,,,0.1,,0,0,0,60,10,30,0,0,30,10,0,60,0,100,0,0,pool,yyyy-mm-dd
9238,270,24.2,,2002-05-20,0,,,,0.32,,0,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9239,270,24.3,,2002-05-20,0,,,,0.47,,0,0,0,0,25,50,25,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9240,270,24.4,,2002-05-20,0,,,,0.6,,0,0,0,0,10,10,80,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9241,271,0.1,,2002-05-30,0,,,,0.1,,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9242,271,0.2,,2002-05-30,0,,,,0.24,,0.5,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9243,271,0.3,,2002-05-30,0,,,,0.48,,0.6,0,0,0,10,90,0,0,85,0,0,15,0,100,0,0,glide,yyyy-mm-dd
9244,271,0.4,,2002-05-30,0,,,,0.72,,0.38,0,0,0,10,90,0,0,0,0,0,100,0,100,0,0,glide,yyyy-mm-dd
9245,271,3.1,,2002-05-30,0,,,,0.09,,0,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9246,271,3.2,,2002-05-30,0,,,,0.36,,0.46,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9247,271,3.3,,2002-05-30,0,,,,0.6,,0.61,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9248,271,3.4,,2002-05-30,0,,,,0.75,,0.31,10,0,0,20,80,0,0,30,0,0,70,0,100,0,0,glide,yyyy-mm-dd
9249,271,6.1,,2002-05-30,0,,,,0.08,,0,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9250,271,6.2,,2002-05-30,0,,,,0.29,,0.53,0,0,0,20,80,0,0,60,0,0,40,0,100,0,0,glide,yyyy-mm-dd
9251,271,6.3,,2002-05-30,0,,,,0.48,,0.28,0,0,0,10,90,0,0,50,0,0,50,0,100,0,0,glide,yyyy-mm-dd
9252,271,6.4,,2002-05-30,0,,,,0.72,,0,0,0,0,10,90,0,0,0,0,0,100,0,100,0,0,glide,yyyy-mm-dd
9253,271,9.1,,2002-05-30,0,,,,0.09,,0,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9254,271,9.2,,2002-05-30,0,,,,0.42,,0.46,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9255,271,9.3,,2002-05-30,0,,,,0.71,,0,0,0,0,10,90,0,0,0,0,0,100,0,100,0,0,glide,yyyy-mm-dd
9256,271,9.4,,2002-05-30,0,,,,0.96,,0,0,0,0,10,90,0,0,0,0,0,100,0,100,0,0,glide,yyyy-mm-dd
9257,271,12.1,,2002-05-30,0,,,,0.07,,0,0,0,0,70,30,0,0,90,0,0,10,0,90,10,0,pool,yyyy-mm-dd
9258,271,12.2,,2002-05-30,0,,,,0.27,,0,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9259,271,12.3,,2002-05-30,0,,,,0.54,,0.49,0,0,0,20,80,0,0,20,0,0,80,0,100,0,0,glide,yyyy-mm-dd
9260,271,12.4,,2002-05-30,0,,,,0.74,,0,0,0,0,10,90,0,0,0,0,0,100,0,100,0,0,glide,yyyy-mm-dd
9261,271,15.1,,2002-05-30,0,,,,0.08,,0,0,0,0,20,80,0,0,90,0,0,10,0,100,0,0,pool,yyyy-mm-dd
9262,271,15.2,,2002-05-30,0,,,,0.3,,0,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9263,271,15.3,,2002-05-30,0,,,,0.64,,0,0,0,0,10,90,0,0,10,0,0,90,0,100,0,0,glide,yyyy-mm-dd
9264,271,15.4,,2002-05-30,0,,,,0.91,,0,0,0,0,10,90,0,0,0,0,0,100,0,100,0,0,glide,yyyy-mm-dd
9265,271,18.1,,2002-05-30,0,,,,0.05,,0,0,0,0,50,50,0,0,85,0,0,15,0,90,10,0,pool,yyyy-mm-dd
9266,271,18.2,,2002-05-30,0,,,,0.13,,0,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9267,271,18.3,,2002-05-30,0,,,,0.35,,0.21,0,0,0,40,50,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9268,271,18.4,,2002-05-30,0,,,,0.7,,0,0,0,0,10,80,10,0,50,0,0,50,0,100,0,0,glide,yyyy-mm-dd
9269,271,21.1,,2002-05-30,0,,,,0.07,,0,0,0,0,0,100,0,0,90,0,0,10,0,100,0,0,pool,yyyy-mm-dd
9270,271,21.2,,2002-05-30,0,,,,0.34,,0.53,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9271,271,21.3,,2002-05-30,0,,,,0.66,,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9272,271,21.4,,2002-05-30,0,,,,0.9,,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,glide,yyyy-mm-dd
9273,271,24.1,,2002-05-30,0,,,,0.09,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9274,271,24.2,,2002-05-30,0,,,,0.34,,0,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9275,271,24.3,,2002-05-30,0,,,,0.64,,0,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,pool,yyyy-mm-dd
9276,271,24.4,,2002-05-30,0,,,,0.86,,0,0,0,0,10,90,0,0,20,0,0,80,0,100,0,0,pool,yyyy-mm-dd
9278,272,0.1,,2002-05-30,0,,,,0.06,,0,0,0,70,30,0,0,0,90,0,0,10,0,75,25,0,glide,yyyy-mm-dd
9279,272,0.2,,2002-05-30,0,,,,0.12,,0,0,0,65,35,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9280,272,0.3,,2002-05-30,0,,,,0.14,,0,0,0,65,35,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9281,272,0.4,,2002-05-30,0,,,,0.2,,0.59,0,0,40,60,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9282,272,3.1,,2002-05-30,0,,,,0.08,,0,0,0,90,10,0,0,0,90,0,0,10,0,70,30,0,glide,yyyy-mm-dd
9283,272,3.2,,2002-05-30,0,,,,0.12,,0,0,0,85,15,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9284,272,3.3,,2002-05-30,0,,,,0.19,,0.3,0,80,20,0,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9285,272,3.4,,2002-05-30,0,,,,0.28,,0.89,0,0,60,40,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9286,272,6.1,,2002-05-30,0,,,,0.08,,0,0,0,70,30,0,0,0,90,0,0,10,0,70,30,0,glide,yyyy-mm-dd
9287,272,6.2,,2002-05-30,0,,,,0.14,,0,0,0,70,30,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9288,272,6.3,,2002-05-30,0,,,,0.23,,0.42,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9289,272,6.4,,2002-05-30,0,,,,0.32,,1.23,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9290,272,9.1,,2002-05-30,0,,,,0.08,,0,0,0,90,10,0,0,0,70,0,0,30,0,80,20,0,glide,yyyy-mm-dd
9291,272,9.2,,2002-05-30,0,,,,0.14,,0,0,0,30,35,35,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9292,272,9.3,683,2002-05-30,1,sacramento pikeminnow,60,0.0099999998,0.22,0.75,0.28,0,0,10,50,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9293,272,9.4,,2002-05-30,0,,,,0.3,,1.47,0,0,10,60,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9294,272,12.1,,2002-05-30,0,,,,0.1,,0,0,0,60,30,10,0,0,80,0,0,20,0,70,30,0,glide,yyyy-mm-dd
9295,272,12.2,,2002-05-30,0,,,,0.26,,0.98,0,0,10,50,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9296,272,12.3,,2002-05-30,0,,,,0.4,,2.32,0,0,20,30,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9297,272,12.4,,2002-05-30,0,,,,0.51,,2.4,0,0,80,20,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9298,272,15.1,,2002-05-30,0,,,,0.12,,0,0,0,20,50,30,0,0,90,0,0,10,0,85,15,0,glide,yyyy-mm-dd
9299,272,15.2,,2002-05-30,0,,,,0.16,,1.36,0,0,10,60,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9300,272,15.3,,2002-05-30,0,,,,0.4,,2.74,0,0,20,50,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9301,272,15.4,684,2002-05-30,20,sacramento pikeminnow,75,0.0099999998,0.48,1.49,2.91,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9302,272,18.1,,2002-05-30,0,,,,0.15,,1.51,0,0,20,50,30,0,0,80,0,0,20,0,90,10,0,glide,yyyy-mm-dd
9303,272,18.2,,2002-05-30,0,,,,0.3,,2.55,0,0,10,60,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9304,272,18.3,,2002-05-30,0,,,,0.4,,2.97,0,0,10,80,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9305,272,18.4,,2002-05-30,0,,,,0.55,,3.28,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9306,272,21.1,,2002-05-30,0,,,,0.12,,0.98,0,0,10,80,10,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9307,272,21.2,,2002-05-30,0,,,,0.3,,2.65,0,0,10,90,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9308,272,21.3,,2002-05-30,0,,,,0.49,,2.56,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9309,272,21.4,,2002-05-30,0,,,,0.52,,3.15,0,0,30,60,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9310,272,24.1,685,2002-05-30,7,tule perch,40,0.1,0.2,0.97000003,0,0,0,60,30,10,0,0,70,0,0,30,0,60,40,0,glide,yyyy-mm-dd
9310,272,24.1,686,2002-05-30,2,tule perch,45,0.1,0.2,0.97000003,0,0,0,60,30,10,0,0,70,0,0,30,0,60,40,0,glide,yyyy-mm-dd
9311,272,24.2,,2002-05-30,0,,,,0.47,,2.02,0,0,60,25,15,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9312,272,24.3,,2002-05-30,0,,,,0.51,,2.77,0,0,60,25,15,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9313,272,24.4,,2002-05-30,0,,,,0.51,,3.44,0,0,60,25,15,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9315,273,0.1,,2002-05-30,0,,,,0.02,,0,0,0,70,20,10,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9316,273,0.2,,2002-05-30,0,,,,0.06,,0,0,0,70,20,10,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9317,273,0.3,,2002-05-30,0,,,,0.14,,0.93,0,0,20,40,40,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9318,273,0.4,,2002-05-30,0,,,,0.24,,1.2,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9319,273,3.1,,2002-05-30,0,,,,0.03,,0,0,0,70,20,10,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9320,273,3.2,,2002-05-30,0,,,,0.1,,0,0,0,60,20,20,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9321,273,3.3,,2002-05-30,0,,,,0.18,,1.14,0,0,50,25,25,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9322,273,3.4,,2002-05-30,0,,,,0.3,,1.63,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9323,273,6.1,,2002-05-30,0,,,,0.06,,0,0,0,70,20,10,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9324,273,6.2,,2002-05-30,0,,,,0.3,,0.89,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9325,273,6.3,,2002-05-30,0,,,,0.3,,1.71,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9326,273,6.4,,2002-05-30,0,,,,0.45,,1,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9327,273,9.1,,2002-05-30,0,,,,0.04,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9328,273,9.2,,2002-05-30,0,,,,0.16,,0,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9329,273,9.3,,2002-05-30,0,,,,0.24,,0,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9330,273,9.4,,2002-05-30,0,,,,0.32,,0,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9331,273,12.1,,2002-05-30,0,,,,0.04,,0,0,0,60,20,20,0,0,60,0,0,40,0,100,0,0,backwater,yyyy-mm-dd
9332,273,12.2,,2002-05-30,0,,,,0.14,,0,0,0,20,40,40,0,0,90,0,0,10,0,100,0,0,backwater,yyyy-mm-dd
9333,273,12.3,,2002-05-30,0,,,,0.24,,0,0,0,20,40,40,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9334,273,12.4,,2002-05-30,0,,,,0.3,,0,0,0,20,40,40,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9335,273,15.1,,2002-05-30,0,,,,0.04,,0,0,0,20,20,60,0,0,90,0,0,10,0,100,0,0,backwater,yyyy-mm-dd
9336,273,15.2,,2002-05-30,0,,,,0.12,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9337,273,15.3,,2002-05-30,0,,,,0.2,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9338,273,15.4,,2002-05-30,0,,,,0.32,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9339,273,18.1,,2002-05-30,0,,,,0.06,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9340,273,18.2,,2002-05-30,0,,,,0.14,,0,0,0,10,20,70,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9341,273,18.3,,2002-05-30,0,,,,0.22,,0,0,0,10,20,70,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9342,273,18.4,,2002-05-30,0,,,,0.3,,0,0,0,20,40,40,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9343,273,21.1,,2002-05-30,0,,,,0.04,,0,0,0,10,10,80,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9344,273,21.2,,2002-05-30,0,,,,0.08,,0,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9345,273,21.3,,2002-05-30,0,,,,0.17,,0,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,backwater,yyyy-mm-dd
9346,273,21.4,,2002-05-30,0,,,,0.23,,2.55,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9347,273,24.1,,2002-05-30,0,,,,0.04,,1.01,10,0,0,60,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9348,273,24.2,,2002-05-30,0,,,,0.08,,1.15,10,0,0,60,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9349,273,24.3,,2002-05-30,0,,,,0.22,,3.11,10,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9350,273,24.4,,2002-05-30,0,,,,0.32,,4.43,10,0,0,70,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9351,274,0.1,,2002-05-30,0,,,,0.06,,0,0,0,20,60,20,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9352,274,0.2,,2002-05-30,0,,,,0.12,,0,0,0,0,90,10,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9353,274,0.3,,2002-05-30,0,,,,0.15,,1.27,0,0,0,90,10,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9354,274,0.4,,2002-05-30,0,,,,0.21,,0,0,0,20,70,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9355,274,3.1,,2002-05-30,0,,,,0.1,,0,0,0,0,20,80,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9356,274,3.2,,2002-05-30,0,,,,0.22,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9357,274,3.3,,2002-05-30,0,,,,0.33,,0,0,0,10,50,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9358,274,3.4,687,2002-05-30,1,sacramento pikeminnow,1000,0.0099999998,0.41,0,0.67,0,0,10,30,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9358,274,3.4,688,2002-05-30,1,sacramento pikeminnow,70,0.0099999998,0.41,0,0.67,0,0,10,30,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9359,274,6.1,,2002-05-30,0,,,,0.17,,0,0,0,10,10,80,0,0,70,0,0,30,0,60,40,0,glide,yyyy-mm-dd
9360,274,6.2,,2002-05-30,0,,,,0.2,,0,0,0,10,60,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9361,274,6.3,,2002-05-30,0,,,,0.28,,0.34,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9362,274,6.4,,2002-05-30,0,,,,0.28,,0,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9363,274,9.1,,2002-05-30,0,,,,0.04,,0,0,0,0,40,60,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9364,274,9.2,,2002-05-30,0,,,,0.08,,0.79,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9365,274,9.3,,2002-05-30,0,,,,0.12,,0.94,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9366,274,9.4,,2002-05-30,0,,,,0.2,,0.95,0,0,10,30,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9367,274,12.1,,2002-05-30,0,,,,0.07,,0,0,0,10,30,60,0,0,100,0,0,0,0,90,10,0,glide,yyyy-mm-dd
9368,274,12.2,,2002-05-30,0,,,,0.15,,0.61,0,0,10,50,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9369,274,12.3,,2002-05-30,0,,,,0.21,,1.69,0,0,10,50,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9370,274,12.4,,2002-05-30,0,,,,0.17,,1.98,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9371,274,15.1,,2002-05-30,0,,,,0.08,,0,0,0,0,60,40,0,0,90,0,0,10,0,90,10,0,glide,yyyy-mm-dd
9372,274,15.2,,2002-05-30,0,,,,0.14,,0,0,0,20,30,50,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9373,274,15.3,689,2002-05-30,1,sacramento pikeminnow,70,0.0099999998,0.27,0,0.55,0,0,10,30,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9374,274,15.4,,2002-05-30,0,,,,0.28,,0.88,10,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9375,274,18.1,,2002-05-30,0,,,,0.01,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
9376,274,18.2,,2002-05-30,0,,,,0.1,,1.07,10,0,0,50,50,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
9377,274,18.3,,2002-05-30,0,,,,0.13,,1.52,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
