micro_hab_data_tbl_id,species_original,date
3428,NA,2001-08-21
3429,NA,2001-08-21
3430,NA,2001-08-21
3431,NA,2001-08-21
3432,NA,2001-08-21
3433,NA,2001-08-21
3434,NA,2001-08-21
3435,NA,2001-08-21
3436,NA,2001-08-21
3437,NA,2001-08-21
3438,NA,2001-08-21
3439,NA,2001-08-21
3440,NA,2001-08-21
3441,NA,2001-08-21
3442,NA,2001-08-21
3443,NA,2001-08-21
3444,NA,2001-08-21
3445,NA,2001-08-21
3446,NA,2001-08-21
3447,NA,2001-08-21
3448,NA,2001-08-21
3449,NA,2001-08-21
3450,NA,2001-08-21
3451,NA,2001-08-21
3452,NA,2001-08-21
3453,NA,2001-08-21
3454,NA,2001-08-21
3455,NA,2001-08-21
3456,NA,2001-08-21
3457,NA,2001-08-21
3458,NA,2001-08-21
3459,NA,2001-08-21
3460,NA,2001-08-21
3461,NA,2001-08-21
3462,NA,2001-08-21
3463,NA,2001-08-21
3464,NA,2001-08-21
3465,NA,2001-08-21
3466,NA,2001-08-21
3467,NA,2001-08-21
3468,NA,2001-08-21
3469,NA,2001-08-21
3470,NA,2001-08-21
3471,NA,2001-08-21
3472,NA,2001-08-21
3473,NA,2001-08-21
3474,NA,2001-08-21
3475,NA,2001-08-21
3476,NA,2001-08-21
3477,NA,2001-08-21
3478,NA,2001-08-21
3479,NA,2001-08-21
3480,NA,2001-08-21
3481,NA,2001-08-21
3482,NA,2001-08-21
3483,NA,2001-08-21
3484,NA,2001-08-21
3485,NA,2001-08-21
3486,NA,2001-08-21
3487,NA,2001-08-21
3488,NA,2001-08-21
3489,NA,2001-08-21
3490,NA,2001-08-21
3491,NA,2001-08-21
3492,NA,2001-08-21
3494,NA,2001-08-21
3496,NA,2001-08-21
3497,NA,2001-08-21
3498,NA,2001-08-21
3499,NA,2001-08-21
3500,NA,2001-08-21
3501,NA,2001-08-21
3502,NA,2001-08-21
3503,NA,2001-08-21
3504,NA,2001-08-21
3505,NA,2001-08-21
3506,NA,2001-08-21
3507,NA,2001-08-21
3508,NA,2001-08-21
3509,NA,2001-08-21
3510,NA,2001-08-21
3511,NA,2001-08-21
3512,NA,2001-08-21
3513,NA,2001-08-21
3514,NA,2001-08-21
3515,NA,2001-08-21
3516,NA,2001-08-21
3517,NA,2001-08-21
3518,NA,2001-08-21
3519,NA,2001-08-21
3520,NA,2001-08-21
3521,NA,2001-08-21
3522,NA,2001-08-21
3523,NA,2001-08-21
3524,NA,2001-08-21
3525,NA,2001-08-21
3526,NA,2001-08-21
3527,NA,2001-08-21
3528,NA,2001-08-21
3529,NA,2001-08-21
3530,NA,2001-08-21
3531,NA,2001-08-21
3532,NA,2001-08-21
3533,NA,2001-08-21
3534,NA,2001-08-21
3535,NA,2001-08-21
3536,NA,2001-08-21
3537,NA,2001-08-21
3538,NA,2001-08-21
3539,NA,2001-08-21
3540,NA,2001-08-21
3541,NA,2001-08-21
3542,NA,2001-08-21
3543,NA,2001-08-21
3544,NA,2001-08-21
3545,NA,2001-08-21
3546,NA,2001-08-21
3547,NA,2001-08-21
3548,NA,2001-08-21
3549,NA,2001-08-21
3550,NA,2001-08-21
3551,NA,2001-08-21
3552,NA,2001-08-21
3553,NA,2001-08-21
3554,NA,2001-08-21
3555,NA,2001-08-21
3556,NA,2001-08-21
3557,NA,2001-08-21
3558,NA,2001-08-21
3559,NA,2001-08-21
3560,NA,2001-08-21
3561,NA,2001-08-21
3562,NA,2001-08-21
3563,NA,2001-08-21
3564,NA,2001-08-21
3565,NA,2001-08-21
3566,NA,2001-08-21
3567,NA,2001-08-21
3568,NA,2001-08-21
3569,NA,2001-08-21
3570,NA,2001-08-21
3571,NA,2001-08-21
3572,NA,2001-08-21
3573,NA,2001-08-21
3574,NA,2001-08-21
3575,NA,2001-08-21
3576,NA,2001-08-21
3577,NA,2001-08-21
3578,NA,2001-08-21
3579,NA,2001-08-21
3580,NA,2001-08-21
3581,NA,2001-08-21
3582,NA,2001-08-21
3583,NA,2001-08-21
3584,NA,2001-08-21
3585,NA,2001-08-21
3586,NA,2001-08-21
3587,NA,2001-08-21
3588,NA,2001-08-21
3589,NA,2001-08-21
3590,NA,2001-08-21
3591,NA,2001-08-21
3592,NA,2001-08-21
3593,NA,2001-08-21
3594,NA,2001-08-21
3595,NA,2001-08-21
3596,NA,2001-08-21
3597,NA,2001-08-21
3598,NA,2001-08-21
3599,NA,2001-08-21
3600,NA,2001-08-21
3601,NA,2001-08-21
3602,NA,2001-08-21
3603,NA,2001-08-21
3604,NA,2001-08-21
3605,NA,2001-08-21
3606,NA,2001-08-21
3607,NA,2001-08-21
3608,NA,2001-08-21
3609,NA,2001-08-21
3610,NA,2001-08-21
3611,NA,2001-08-21
3612,NA,2001-08-21
3613,NA,2001-08-21
3614,NA,2001-08-21
3615,NA,2001-08-21
3616,NA,2001-08-21
3617,NA,2001-08-21
3618,NA,2001-08-21
3620,NA,2001-04-09
3621,NA,2001-04-09
3622,NA,2001-04-09
3626,NA,2001-04-09
3627,NA,2001-04-09
3630,NA,2001-04-09
3633,NA,2001-04-09
3634,NA,2001-04-09
3637,NA,2001-04-09
3638,NA,2001-04-09
3641,NA,2001-04-09
3642,NA,2001-04-09
3644,NA,2001-04-09
3645,NA,2001-04-09
3646,NA,2001-04-09
3649,NA,2001-04-09
3653,NA,2001-04-09
3655,NA,2001-04-09
3656,NA,2001-04-09
3657,NA,2001-04-09
3658,NA,2001-04-09
3659,NA,2001-04-09
3660,NA,2001-04-09
3661,NA,2001-04-09
3662,NA,2001-04-09
3663,NA,2001-04-09
3664,NA,2001-04-09
3665,NA,2001-04-09
3666,NA,2001-04-09
3667,NA,2001-04-09
3668,NA,2001-04-09
3669,NA,2001-04-09
3670,NA,2001-04-09
3671,NA,2001-04-09
3672,NA,2001-04-09
3674,NA,2001-04-09
3675,NA,2001-04-09
3676,NA,2001-04-09
3677,NA,2001-04-09
3678,NA,2001-04-09
3679,NA,2001-04-09
3680,NA,2001-04-09
3681,NA,2001-04-09
3682,NA,2001-04-09
3683,NA,2001-04-09
3684,NA,2001-04-09
3686,NA,2001-04-09
3687,NA,2001-04-09
3688,NA,2001-04-09
3689,NA,2001-04-09
3691,NA,2001-04-09
3692,NA,2001-04-09
3694,NA,2001-04-09
3695,NA,2001-04-09
3696,NA,2001-04-09
3697,NA,2001-04-09
3698,NA,2001-04-09
3699,NA,2001-04-09
3700,NA,2001-04-09
3701,NA,2001-04-09
3702,NA,2001-04-09
3703,NA,2001-04-09
3705,NA,2001-04-09
3706,NA,2001-04-09
3707,NA,2001-04-09
3708,NA,2001-04-09
3709,NA,2001-04-09
3710,NA,2001-04-09
3711,NA,2001-04-09
3712,NA,2001-04-09
3714,NA,2001-04-09
3716,NA,2001-04-09
3717,NA,2001-04-09
3718,NA,2001-04-09
3719,NA,2001-04-09
3720,NA,2001-04-09
3721,NA,2001-04-09
3722,NA,2001-04-09
3723,NA,2001-04-09
3724,NA,2001-04-09
3725,NA,2001-04-09
3726,NA,2001-04-09
3727,NA,2001-04-09
3729,NA,2001-04-09
3730,NA,2001-04-09
3732,NA,2001-04-09
3733,NA,2001-04-09
3734,NA,2001-04-09
3735,NA,2001-04-09
3736,NA,2001-04-09
3737,NA,2001-04-09
3738,NA,2001-04-09
3739,NA,2001-04-09
3740,NA,2001-04-09
3741,NA,2001-04-09
3743,NA,2001-04-09
3744,NA,2001-04-09
3745,NA,2001-04-09
3746,NA,2001-04-09
3747,NA,2001-04-09
3749,NA,2001-04-09
3750,NA,2001-04-09
3751,NA,2001-04-09
3752,NA,2001-04-09
3753,NA,2001-04-09
3754,NA,2001-04-09
3755,NA,2001-04-09
3757,NA,2001-04-09
3758,NA,2001-04-09
3759,NA,2001-04-09
3760,NA,2001-04-09
3761,NA,2001-04-09
3762,NA,2001-04-09
3763,NA,2001-04-09
3764,NA,2001-04-10
3765,NA,2001-04-10
3766,NA,2001-04-10
3767,NA,2001-04-10
3769,NA,2001-04-10
3770,NA,2001-04-10
3771,NA,2001-04-10
3774,NA,2001-04-10
3775,NA,2001-04-10
3777,NA,2001-04-10
3778,NA,2001-04-10
3779,NA,2001-04-10
3780,NA,2001-04-10
3781,NA,2001-04-10
3782,NA,2001-04-10
3783,NA,2001-04-10
3784,NA,2001-04-10
3785,NA,2001-04-10
3786,NA,2001-04-10
3787,NA,2001-04-10
3788,NA,2001-04-10
3789,NA,2001-04-10
3790,NA,2001-04-10
3791,NA,2001-04-10
3792,NA,2001-04-10
3793,NA,2001-04-10
3794,NA,2001-04-10
3795,NA,2001-04-10
3796,NA,2001-04-10
3797,NA,2001-04-10
3798,NA,2001-04-10
3800,NA,2001-04-10
3801,NA,2001-04-10
3802,NA,2001-04-10
3804,NA,2001-04-10
3805,NA,2001-04-10
3806,NA,2001-04-10
3808,NA,2001-04-10
3810,NA,2001-04-10
3811,NA,2001-04-10
3812,NA,2001-04-10
3813,NA,2001-04-10
3814,NA,2001-04-10
3815,NA,2001-04-10
3816,NA,2001-04-10
3817,NA,2001-04-10
3819,NA,2001-04-10
3820,NA,2001-04-10
3821,NA,2001-04-10
3822,NA,2001-04-10
3823,NA,2001-04-10
3825,NA,2001-04-10
3827,NA,2001-04-10
3828,NA,2001-04-10
3829,NA,2001-04-10
3830,NA,2001-04-10
3831,NA,2001-04-10
3832,NA,2001-04-10
3833,NA,2001-04-10
3834,NA,2001-04-10
3836,NA,2001-04-10
3837,NA,2001-04-10
3838,NA,2001-04-10
3839,NA,2001-04-10
3840,NA,2001-04-10
3841,NA,2001-04-10
3843,NA,2001-04-10
3844,NA,2001-04-10
3845,NA,2001-04-10
3846,NA,2001-04-10
3848,NA,2001-04-10
3850,NA,2001-04-10
3851,NA,2001-04-10
3852,NA,2001-04-10
3853,NA,2001-04-10
3854,NA,2001-04-10
3855,NA,2001-04-10
3856,NA,2001-04-10
3857,NA,2001-04-10
3858,NA,2001-04-10
3859,NA,2001-04-10
3860,NA,2001-04-10
3861,NA,2001-04-10
3862,NA,2001-04-10
3864,NA,2001-04-10
3867,NA,2001-04-10
3868,NA,2001-04-10
3869,NA,2001-04-10
3870,NA,2001-04-10
3871,NA,2001-04-10
3872,NA,2001-04-10
3873,NA,2001-04-10
3874,NA,2001-04-10
3875,NA,2001-04-10
3876,NA,2001-04-10
3877,NA,2001-04-10
3878,NA,2001-04-10
3879,NA,2001-04-10
3880,NA,2001-04-10
3881,NA,2001-04-10
3882,NA,2001-04-10
3883,NA,2001-04-10
3884,NA,2001-04-10
3885,NA,2001-04-10
3886,NA,2001-04-10
3887,NA,2001-04-10
3888,NA,2001-04-10
3889,NA,2001-04-10
3890,NA,2001-04-10
3891,NA,2001-04-10
3892,NA,2001-04-10
3893,NA,2001-04-10
3894,NA,2001-04-10
3895,NA,2001-04-10
3896,NA,2001-04-10
3897,NA,2001-04-10
3898,NA,2001-04-10
3899,NA,2001-04-10
3900,NA,2001-04-10
3901,NA,2001-04-10
3903,NA,2001-04-10
3905,NA,2001-04-10
3906,NA,2001-04-10
3907,NA,2001-04-10
3908,NA,2001-04-10
3909,NA,2001-04-10
3910,NA,2001-04-10
3911,NA,2001-04-10
3912,NA,2001-04-10
3913,NA,2001-04-10
3914,NA,2001-04-10
3916,NA,2001-04-10
3917,NA,2001-04-10
3918,NA,2001-04-10
3919,NA,2001-04-10
3920,NA,2001-04-10
3922,NA,2001-04-10
3923,NA,2001-04-10
3924,NA,2001-04-10
3925,NA,2001-04-10
3927,NA,2001-04-10
3929,NA,2001-04-10
3930,NA,2001-04-10
3932,NA,2001-04-10
3933,NA,2001-04-10
3934,NA,2001-04-10
3935,NA,2001-04-10
3936,NA,2001-04-10
3937,NA,2001-04-10
3939,NA,2001-04-10
3941,NA,2001-04-10
3942,NA,2001-04-10
3943,NA,2001-04-10
3944,NA,2001-04-10
3945,NA,2001-04-10
3946,NA,2001-04-10
3947,NA,2001-04-10
3948,NA,2001-04-10
3949,NA,2001-04-10
3950,NA,2001-04-10
3951,NA,2001-04-10
3952,NA,2001-04-10
3953,NA,2001-04-10
3954,NA,2001-04-10
3955,NA,2001-04-10
3956,NA,2001-04-10
3957,NA,2001-04-10
3958,NA,2001-04-10
3959,NA,2001-04-10
3960,NA,2001-04-10
3961,NA,2001-04-10
3962,NA,2001-04-10
3963,NA,2001-04-10
3964,NA,2001-04-10
3965,NA,2001-04-10
3966,NA,2001-04-10
3967,NA,2001-04-10
3968,NA,2001-04-10
3969,NA,2001-04-10
3970,NA,2001-04-10
3971,NA,2001-04-10
3972,NA,2001-04-10
3973,NA,2001-04-10
3974,NA,2001-04-10
3975,NA,2001-04-10
3976,NA,2001-04-10
3977,NA,2001-04-10
3978,NA,2001-04-10
3979,NA,2001-04-10
3980,NA,2001-04-10
3981,NA,2001-04-11
3982,NA,2001-04-11
3983,NA,2001-04-11
3984,NA,2001-04-11
3985,NA,2001-04-11
3986,NA,2001-04-11
3987,NA,2001-04-11
3988,NA,2001-04-11
3989,NA,2001-04-11
3990,NA,2001-04-11
3991,NA,2001-04-11
3992,NA,2001-04-11
3994,NA,2001-04-11
3995,NA,2001-04-11
3996,NA,2001-04-11
3997,NA,2001-04-11
3998,NA,2001-04-11
3999,NA,2001-04-11
4000,NA,2001-04-11
4001,NA,2001-04-11
4002,NA,2001-04-11
4003,NA,2001-04-11
4004,NA,2001-04-11
4005,NA,2001-04-11
4006,NA,2001-04-11
4007,NA,2001-04-11
4008,NA,2001-04-11
4009,NA,2001-04-11
4010,NA,2001-04-11
4011,NA,2001-04-11
4012,NA,2001-04-11
4013,NA,2001-04-11
4014,NA,2001-04-11
4015,NA,2001-04-11
4016,NA,2001-04-11
4017,NA,2001-04-11
4018,NA,2001-04-11
4019,NA,2001-04-11
4020,NA,2001-04-11
4021,NA,2001-04-11
4022,NA,2001-04-11
4023,NA,2001-04-11
4024,NA,2001-04-11
4025,NA,2001-04-11
4026,NA,2001-04-11
4027,NA,2001-04-11
4028,NA,2001-04-11
4029,NA,2001-04-11
4030,NA,2001-04-11
4031,NA,2001-04-11
4032,NA,2001-04-11
4033,NA,2001-04-11
4034,NA,2001-04-11
4035,NA,2001-04-11
4036,NA,2001-04-11
4037,NA,2001-04-11
4038,NA,2001-04-11
4039,NA,2001-04-11
4040,NA,2001-04-11
4041,NA,2001-04-11
4042,NA,2001-04-11
4043,NA,2001-04-11
4044,NA,2001-04-11
4045,NA,2001-04-11
4046,NA,2001-04-11
4047,NA,2001-04-11
4049,NA,2001-04-11
4050,NA,2001-04-11
4051,NA,2001-04-11
4053,NA,2001-04-11
4054,NA,2001-04-11
4055,NA,2001-04-11
4056,NA,2001-04-11
4057,NA,2001-04-11
4058,NA,2001-04-11
4059,NA,2001-04-11
4060,NA,2001-04-11
4061,NA,2001-04-11
4062,NA,2001-04-11
4063,NA,2001-04-11
4064,NA,2001-04-11
4065,NA,2001-04-11
4066,NA,2001-04-11
4067,NA,2001-04-11
4068,NA,2001-04-11
4069,NA,2001-04-11
4070,NA,2001-04-11
4071,NA,2001-04-11
4072,NA,2001-04-11
4073,NA,2001-04-11
4074,NA,2001-04-11
4075,NA,2001-04-11
4076,NA,2001-04-11
4077,NA,2001-04-11
4078,NA,2001-04-11
4079,NA,2001-04-11
4080,NA,2001-04-11
4081,NA,2001-04-11
4082,NA,2001-04-11
4083,NA,2001-04-11
4084,NA,2001-04-11
4085,NA,2001-04-11
4086,NA,2001-04-11
4087,NA,2001-04-11
4088,NA,2001-04-11
4089,NA,2001-04-11
4090,NA,2001-04-11
4091,NA,2001-04-11
4092,NA,2001-04-11
4093,NA,2001-04-11
4094,NA,2001-04-11
4095,NA,2001-04-11
4096,NA,2001-04-11
4097,NA,2001-04-11
4099,NA,2001-04-11
4100,NA,2001-04-11
4101,NA,2001-04-11
4102,NA,2001-04-11
4103,NA,2001-04-11
4104,NA,2001-04-11
4105,NA,2001-04-11
4106,NA,2001-04-11
4107,NA,2001-04-11
4108,NA,2001-04-11
4109,NA,2001-04-11
4110,NA,2001-04-11
4112,NA,2001-04-11
4113,NA,2001-04-11
4114,NA,2001-04-11
4115,NA,2001-04-11
4116,NA,2001-04-11
4117,NA,2001-04-11
4118,NA,2001-04-11
4119,NA,2001-04-11
4120,NA,2001-04-11
4121,NA,2001-04-11
4122,NA,2001-04-11
4123,NA,2001-04-11
4124,NA,2001-04-11
4125,NA,2001-04-11
4126,NA,2001-04-11
4127,NA,2001-04-11
4128,NA,2001-04-11
4129,NA,2001-04-11
4130,NA,2001-04-11
4131,NA,2001-04-11
4132,NA,2001-04-11
4133,NA,2001-04-11
4134,NA,2001-04-11
4135,NA,2001-04-11
4136,NA,2001-04-11
4137,NA,2001-04-11
4138,NA,2001-04-11
4139,NA,2001-04-11
4140,NA,2001-04-11
4141,NA,2001-04-11
4142,NA,2001-04-11
4143,NA,2001-04-11
4144,NA,2001-04-11
4145,NA,2001-04-11
4146,NA,2001-04-11
4147,NA,2001-04-11
4148,NA,2001-04-11
4149,NA,2001-04-11
4150,NA,2001-04-11
4151,NA,2001-04-11
4152,NA,2001-04-11
4153,NA,2001-04-11
4154,NA,2001-04-11
4155,NA,2001-04-11
4156,NA,2001-04-11
4157,NA,2001-04-11
4158,NA,2001-04-11
4159,NA,2001-04-11
4160,NA,2001-04-11
4161,NA,2001-04-11
4162,NA,2001-04-11
4163,NA,2001-04-11
4164,NA,2001-04-11
4165,NA,2001-04-11
4166,NA,2001-04-11
4167,NA,2001-04-11
4168,NA,2001-04-11
4169,NA,2001-04-11
4170,NA,2001-04-11
4171,NA,2001-04-11
4172,NA,2001-04-11
4173,NA,2001-04-11
4174,NA,2001-04-11
4175,NA,2001-04-11
4176,NA,2001-04-11
4177,NA,2001-04-11
4178,NA,2001-04-11
4179,NA,2001-04-11
4180,NA,2001-04-11
4181,NA,2001-04-11
4182,NA,2001-04-11
4183,NA,2001-04-11
4184,NA,2001-04-11
4185,NA,2001-04-11
4186,NA,2001-04-11
4187,NA,2001-04-11
4188,NA,2001-04-11
4189,NA,2001-04-11
4190,NA,2001-04-11
4191,NA,2001-04-11
4192,NA,2001-04-11
4193,NA,2001-04-11
4194,NA,2001-04-11
4195,NA,2001-04-11
4196,NA,2001-04-11
4197,NA,2001-04-11
4198,NA,2001-04-12
4199,NA,2001-04-12
4200,NA,2001-04-12
4201,NA,2001-04-12
4202,NA,2001-04-12
4203,NA,2001-04-12
4204,NA,2001-04-12
4205,NA,2001-04-12
4206,NA,2001-04-12
4207,NA,2001-04-12
4208,NA,2001-04-12
4209,NA,2001-04-12
4210,NA,2001-04-12
4211,NA,2001-04-12
4212,NA,2001-04-12
4213,NA,2001-04-12
4214,NA,2001-04-12
4215,NA,2001-04-12
4216,NA,2001-04-12
4217,NA,2001-04-12
4218,NA,2001-04-12
4219,NA,2001-04-12
4220,NA,2001-04-12
4221,NA,2001-04-12
4222,NA,2001-04-12
4223,NA,2001-04-12
4224,NA,2001-04-12
4225,NA,2001-04-12
4226,NA,2001-04-12
4227,NA,2001-04-12
4229,NA,2001-04-12
4230,NA,2001-04-12
4231,NA,2001-04-12
4232,NA,2001-04-12
4233,NA,2001-04-12
4234,NA,2001-04-12
4235,NA,2001-04-12
4236,NA,2001-04-12
4237,NA,2001-04-12
4238,NA,2001-04-12
4239,NA,2001-04-12
4240,NA,2001-04-12
4241,NA,2001-04-12
4242,NA,2001-04-12
4243,NA,2001-04-12
4244,NA,2001-04-12
4245,NA,2001-04-12
4246,NA,2001-04-12
4247,NA,2001-04-12
4248,NA,2001-04-12
4249,NA,2001-04-12
4250,NA,2001-04-12
4251,NA,2001-04-12
4252,NA,2001-04-12
4253,NA,2001-04-12
4254,NA,2001-04-12
4255,NA,2001-04-12
4256,NA,2001-04-12
4257,NA,2001-04-12
4258,NA,2001-04-12
4259,NA,2001-04-12
4260,NA,2001-04-12
4261,NA,2001-04-12
4262,NA,2001-04-12
4263,NA,2001-04-12
4264,NA,2001-04-12
4265,NA,2001-04-12
4266,NA,2001-04-12
4267,NA,2001-04-12
4268,NA,2001-04-12
4269,NA,2001-04-12
4270,NA,2001-04-12
4271,NA,2001-04-12
4272,NA,2001-04-12
4273,NA,2001-04-12
4274,NA,2001-04-12
4275,NA,2001-04-12
4276,NA,2001-04-12
4277,NA,2001-04-12
4278,NA,2001-04-12
4279,NA,2001-04-12
4280,NA,2001-04-12
4281,NA,2001-04-12
4282,NA,2001-04-12
4283,NA,2001-04-12
4284,NA,2001-04-12
4285,NA,2001-04-12
4286,NA,2001-04-12
4287,NA,2001-04-12
4288,NA,2001-04-12
4289,NA,2001-04-12
4290,NA,2001-04-12
4291,NA,2001-04-12
4292,NA,2001-04-12
4293,NA,2001-04-12
4294,NA,2001-04-12
4295,NA,2001-04-12
4296,NA,2001-04-12
4298,NA,2001-04-12
4299,NA,2001-04-12
4300,NA,2001-04-12
4301,NA,2001-04-12
4302,NA,2001-04-12
4303,NA,2001-04-12
4304,NA,2001-04-12
4305,NA,2001-04-12
4306,NA,2001-04-12
4307,NA,2001-04-12
4308,NA,2001-04-12
4309,NA,2001-04-12
4310,NA,2001-04-12
4311,NA,2001-04-12
4312,NA,2001-04-12
4313,NA,2001-04-12
4314,NA,2001-04-12
4315,NA,2001-04-12
4317,NA,2001-04-12
4318,NA,2001-04-12
4319,NA,2001-04-12
4320,NA,2001-04-12
4321,NA,2001-04-12
4322,NA,2001-04-12
4323,NA,2001-04-12
4324,NA,2001-04-12
4325,NA,2001-04-12
4326,NA,2001-04-12
4327,NA,2001-04-12
4328,NA,2001-04-12
4330,NA,2001-04-12
4331,NA,2001-04-12
4332,NA,2001-04-12
4333,NA,2001-04-12
4334,NA,2001-04-12
4335,NA,2001-04-12
4336,NA,2001-04-12
4337,NA,2001-04-12
4338,NA,2001-04-12
4339,NA,2001-04-12
4340,NA,2001-04-12
4341,NA,2001-04-12
4342,NA,2001-04-12
4343,NA,2001-04-12
4344,NA,2001-04-12
4345,NA,2001-04-12
4346,NA,2001-04-12
4347,NA,2001-04-12
4348,NA,2001-04-12
4349,NA,2001-04-12
4350,NA,2001-04-12
4352,NA,2001-04-12
4353,NA,2001-04-12
4354,NA,2001-04-12
4356,NA,2001-04-12
4357,NA,2001-04-12
4358,NA,2001-04-12
4360,NA,2001-04-12
4361,NA,2001-04-12
4362,NA,2001-04-12
4363,NA,2001-04-12
4365,NA,2001-04-12
4366,NA,2001-04-12
4367,NA,2001-04-12
4368,NA,2001-04-12
4369,NA,2001-04-12
4370,NA,2001-04-12
4371,NA,2001-04-12
4372,NA,2001-04-12
4373,NA,2001-04-12
4374,NA,2001-04-12
4375,NA,2001-04-12
4376,NA,2001-04-12
4377,NA,2001-04-12
4378,NA,2001-04-12
4380,NA,2001-03-19
4382,NA,2001-03-19
4384,NA,2001-03-19
4385,NA,2001-03-19
4386,NA,2001-03-19
4387,NA,2001-03-19
4388,NA,2001-03-19
4389,NA,2001-03-19
4390,NA,2001-03-19
4391,NA,2001-03-19
4392,NA,2001-03-19
4394,NA,2001-03-19
4395,NA,2001-03-19
4396,NA,2001-03-19
4397,NA,2001-03-19
4398,NA,2001-03-19
4399,NA,2001-03-19
4400,NA,2001-03-19
4401,NA,2001-03-19
4402,NA,2001-03-19
4403,NA,2001-03-19
4404,NA,2001-03-19
4405,NA,2001-03-19
4406,NA,2001-03-19
4407,NA,2001-03-19
4409,NA,2001-03-19
4411,NA,2001-03-19
4412,NA,2001-03-19
4413,NA,2001-03-19
4414,NA,2001-03-19
4415,NA,2001-03-19
4416,NA,2001-03-19
4418,NA,2001-03-19
4419,NA,2001-03-19
4420,NA,2001-03-19
4421,NA,2001-03-19
4423,NA,2001-03-19
4424,NA,2001-03-19
4426,NA,2001-03-19
4427,NA,2001-03-19
4428,NA,2001-03-19
4429,NA,2001-03-19
4431,NA,2001-03-19
4432,NA,2001-03-19
4433,NA,2001-03-19
4434,NA,2001-03-19
4435,NA,2001-03-19
4436,NA,2001-03-19
4439,NA,2001-03-19
4440,NA,2001-03-19
4441,NA,2001-03-19
4442,NA,2001-03-19
4443,NA,2001-03-19
4444,NA,2001-03-19
4445,NA,2001-03-19
4446,NA,2001-03-19
4447,NA,2001-03-19
4448,NA,2001-03-19
4449,NA,2001-03-19
4451,NA,2001-03-19
4453,NA,2001-03-19
4454,NA,2001-03-19
4455,NA,2001-03-19
4456,NA,2001-03-19
4457,NA,2001-03-19
4458,NA,2001-03-19
4459,NA,2001-03-19
4460,NA,2001-03-19
4461,NA,2001-03-19
4462,NA,2001-03-19
4463,NA,2001-03-19
4464,NA,2001-03-19
4465,NA,2001-03-19
4466,NA,2001-03-19
4467,NA,2001-03-19
4468,NA,2001-03-19
4469,NA,2001-03-19
4470,NA,2001-03-19
4471,NA,2001-03-19
4472,NA,2001-03-19
4473,NA,2001-03-19
4474,NA,2001-03-19
4475,NA,2001-03-19
4476,NA,2001-03-19
4477,NA,2001-03-19
4478,NA,2001-03-19
4479,NA,2001-03-19
4480,NA,2001-03-19
4481,NA,2001-03-19
4482,NA,2001-03-19
4483,NA,2001-03-19
4484,NA,2001-03-19
4485,NA,2001-03-19
4486,NA,2001-03-19
4487,NA,2001-03-13
4490,NA,2001-03-13
4493,NA,2001-03-13
4494,NA,2001-03-13
4495,NA,2001-03-13
4497,NA,2001-03-13
4498,NA,2001-03-13
4499,NA,2001-03-13
4500,NA,2001-03-13
4502,NA,2001-03-13
4503,NA,2001-03-13
4505,NA,2001-03-13
4507,NA,2001-03-13
4508,NA,2001-03-13
4512,NA,2001-03-13
4513,NA,2001-03-13
4514,NA,2001-03-13
4515,NA,2001-03-13
4516,NA,2001-03-13
4519,NA,2001-03-13
4520,NA,2001-03-13
4521,NA,2001-03-13
4524,NA,2001-03-13
4525,NA,2001-03-13
4526,NA,2001-03-13
4527,NA,2001-03-13
4528,NA,2001-03-13
4529,NA,2001-03-13
4530,NA,2001-03-13
4531,NA,2001-03-13
4532,NA,2001-03-13
4533,NA,2001-03-13
4534,NA,2001-03-13
4535,NA,2001-03-13
4536,NA,2001-03-13
4538,NA,2001-03-13
4539,NA,2001-03-13
4540,NA,2001-03-13
4542,NA,2001-03-13
4544,NA,2001-03-13
4545,NA,2001-03-13
4546,NA,2001-03-13
4547,NA,2001-03-13
4548,NA,2001-03-13
4549,NA,2001-03-13
4550,NA,2001-03-13
4552,NA,2001-03-13
4553,NA,2001-03-13
4554,NA,2001-03-13
4555,NA,2001-03-13
4557,NA,2001-03-13
4558,NA,2001-03-13
4559,NA,2001-03-14
4560,NA,2001-03-14
4561,NA,2001-03-14
4562,NA,2001-03-14
4563,NA,2001-03-14
4564,NA,2001-03-14
4565,NA,2001-03-14
4566,NA,2001-03-14
4568,NA,2001-03-14
4569,NA,2001-03-14
4572,NA,2001-03-14
4573,NA,2001-03-14
4574,NA,2001-03-14
4576,NA,2001-03-14
4577,NA,2001-03-14
4579,NA,2001-03-14
4580,NA,2001-03-14
4581,NA,2001-03-14
4582,NA,2001-03-14
4584,NA,2001-03-14
4585,NA,2001-03-14
4586,NA,2001-03-14
4588,NA,2001-03-14
4589,NA,2001-03-14
4590,NA,2001-03-14
4592,NA,2001-03-14
4593,NA,2001-03-14
4594,NA,2001-03-14
4595,NA,2001-03-14
4596,NA,2001-03-14
4597,NA,2001-03-14
4598,NA,2001-03-14
4599,NA,2001-03-14
4600,NA,2001-03-14
4601,NA,2001-03-14
4602,NA,2001-03-14
4603,NA,2001-03-14
4604,NA,2001-03-14
4605,NA,2001-03-14
4606,NA,2001-03-14
4608,NA,2001-03-14
4609,NA,2001-03-14
4610,NA,2001-03-14
4612,NA,2001-03-14
4613,NA,2001-03-14
4614,NA,2001-03-14
4616,NA,2001-03-14
4617,NA,2001-03-14
4618,NA,2001-03-14
4620,NA,2001-03-14
4622,NA,2001-03-14
